PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
909426080,RL,78,15600,Pave,,AllPub,Crawfor,Duplex,2Story,5,6,1950,1991,TA,Gd,657.0,1032.0,Y,2177,0.0,0.0,2,1,5,2,11,Detchd,1950.0,2.0,484.0,TA,TA,Y,,03-2010,215000.0
534226120,RL,70,9100,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1965,1965,TA,TA,121.0,925.0,Y,925,0.0,1.0,1,0,2,1,5,Detchd,1965.0,1.0,429.0,TA,TA,Y,GdWo,07-2009,117500.0
902205070,RM,62,7311,Pave,,AllPub,OldTown,1Fam,1Story,2,5,1946,1950,TA,Gd,407.0,407.0,N,407,0.0,0.0,1,0,1,1,3,Detchd,1949.0,1.0,297.0,Fa,TA,Y,,03-2008,46500.0
531450170,RL,76,9291,Pave,,AllPub,SawyerW,1Fam,2Story,6,5,1993,1993,Gd,TA,406.0,832.0,Y,1710,0.0,0.0,2,1,3,1,7,Attchd,1993.0,2.0,506.0,TA,TA,Y,,06-2008,187000.0
923400110,RL,62,10429,Pave,,AllPub,Mitchel,1Fam,2Story,5,5,1992,1992,TA,TA,294.0,624.0,Y,1287,0.0,0.0,1,1,3,1,6,Detchd,2001.0,2.0,440.0,TA,TA,Y,,07-2009,130000.0
923226250,RM,21,1476,Pave,,AllPub,MeadowV,Twnhs,2Story,4,7,1970,1970,TA,TA,370.0,546.0,Y,1092,0.0,0.0,1,1,3,1,5,,,0.0,0.0,,,Y,,03-2010,76000.0
528429110,RL,49,15256,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2007,Gd,TA,556.0,1485.0,Y,1464,1.0,0.0,2,0,3,1,6,Attchd,2007.0,3.0,754.0,TA,TA,Y,,08-2007,282922.0
908225180,RL,56,6956,Pave,,AllPub,Edwards,1Fam,1.5Fin,4,7,1948,1950,TA,Gd,624.0,624.0,Y,936,0.0,0.0,1,0,3,1,5,Attchd,1948.0,1.0,265.0,TA,Po,Y,,04-2006,97900.0
909425120,RL,90,14115,Pave,,AllPub,Crawfor,1Fam,1Story,6,7,1956,2004,TA,TA,230.0,1073.0,Y,1811,0.0,0.0,1,0,2,1,6,Attchd,1956.0,2.0,470.0,TA,TA,Y,,07-2006,230000.0
528431080,RL,91,12274,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2008,2008,Gd,TA,1417.0,1417.0,Y,1428,0.0,0.0,2,0,3,1,6,Attchd,2008.0,2.0,554.0,TA,TA,Y,,07-2008,227680.0
907254050,RL,45,9468,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,1999,1999,TA,TA,201.0,840.0,Y,1755,1.0,0.0,2,1,3,1,7,Attchd,1999.0,2.0,530.0,TA,TA,Y,,08-2006,214000.0
527450080,RM,24,2160,Pave,,AllPub,BrDale,TwnhsE,2Story,5,6,1973,1973,TA,TA,363.0,765.0,Y,1365,0.0,0.0,1,1,3,1,7,Attchd,1973.0,2.0,440.0,TA,TA,Y,,06-2006,125500.0
904101110,RL,100,15263,Pave,,AllPub,ClearCr,1Fam,1Story,5,5,1959,1959,TA,TA,656.0,1422.0,Y,1675,0.0,0.0,2,0,3,1,8,Attchd,1959.0,1.0,365.0,TA,TA,Y,,05-2010,173000.0
910200060,RM,50,7000,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,6,7,1926,1950,TA,TA,487.0,861.0,Y,1285,0.0,1.0,1,0,3,1,6,Detchd,1950.0,2.0,506.0,TA,TA,Y,MnPrv,05-2006,145400.0
535350040,RL,74,5868,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1956,2000,TA,TA,448.0,936.0,Y,936,1.0,0.0,1,0,2,1,4,Attchd,1956.0,1.0,308.0,TA,TA,Y,,05-2010,129000.0
908250030,RL,74,10206,Pave,,AllPub,Edwards,1Fam,1Story,3,3,1952,1952,TA,TA,0.0,0.0,N,944,0.0,0.0,1,0,2,1,4,Detchd,1956.0,2.0,528.0,TA,Fa,Y,,07-2009,82000.0
905107310,RL,-1,8014,Pave,,AllPub,Sawyer,1Fam,SFoyer,6,5,1978,1978,TA,TA,0.0,456.0,Y,1034,0.0,1.0,1,0,3,1,5,Basment,1978.0,2.0,504.0,TA,TA,Y,,06-2009,149900.0
910203100,RM,61,8534,Pave,,AllPub,IDOTRR,1Fam,1Story,4,4,1925,1950,TA,TA,432.0,432.0,N,672,0.0,0.0,1,0,2,1,4,,,0.0,0.0,,,N,GdWo,06-2006,72000.0
526353030,RL,93,11160,Pave,,AllPub,NAmes,1Fam,1Story,7,5,1968,1968,Gd,TA,1045.0,2110.0,Y,2110,1.0,0.0,2,1,3,1,8,Attchd,1968.0,2.0,522.0,TA,TA,Y,,04-2010,244000.0
905477050,RL,70,7000,Pave,,AllPub,Edwards,2fmCon,2Story,5,7,1910,1991,TA,TA,148.0,1117.0,Y,1347,1.0,0.0,1,0,3,1,5,,,0.0,0.0,,,N,,01-2008,107500.0
528186030,RL,62,12677,Pave,,AllPub,NridgHt,TwnhsE,1Story,8,5,2003,2004,Ex,TA,300.0,1518.0,Y,1518,0.0,0.0,1,1,1,1,6,Attchd,2003.0,2.0,588.0,TA,TA,Y,,04-2008,274000.0
907290160,RM,37,4435,Pave,,AllPub,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gd,TA,131.0,848.0,Y,848,1.0,0.0,1,0,1,1,4,Attchd,2003.0,2.0,420.0,TA,TA,Y,,04-2006,133000.0
531451110,RL,50,8012,Pave,,AllPub,SawyerW,TwnhsE,1Story,6,5,1980,1980,TA,TA,261.0,923.0,Y,923,0.0,0.0,2,0,2,1,5,Attchd,1980.0,1.0,264.0,TA,TA,Y,,05-2010,143000.0
528235090,RL,-1,8068,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2002,2002,Gd,TA,1010.0,1010.0,Y,2267,0.0,0.0,2,1,4,1,8,BuiltIn,2002.0,2.0,390.0,TA,TA,Y,,12-2009,200000.0
534477270,RL,80,9600,Pave,,AllPub,NAmes,1Fam,SLvl,6,6,1955,1996,TA,TA,161.0,992.0,Y,1661,1.0,0.0,1,0,3,1,8,BuiltIn,1955.0,1.0,377.0,TA,TA,Y,MnPrv,10-2008,165500.0
528482020,FV,85,10625,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2007,Gd,TA,1660.0,1660.0,Y,1660,0.0,0.0,2,0,3,1,7,Attchd,2007.0,3.0,660.0,TA,TA,Y,,06-2008,256000.0
535179120,RL,72,9770,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1957,1957,TA,TA,410.0,922.0,Y,922,1.0,0.0,1,0,2,1,5,Attchd,1957.0,1.0,308.0,TA,TA,Y,GdWo,04-2007,116000.0
903400220,RL,-1,11888,Pave,Pave,AllPub,BrkSide,1Fam,2.5Unf,6,6,1916,1994,TA,TA,844.0,844.0,N,2134,0.0,0.0,2,0,5,1,10,Detchd,1930.0,2.0,441.0,TA,TA,Y,,07-2009,214500.0
528490080,FV,64,8791,Pave,,AllPub,Somerst,1Fam,2Story,6,5,2003,2003,Gd,TA,361.0,864.0,Y,1728,0.0,0.0,2,1,3,1,7,Attchd,2003.0,2.0,673.0,TA,TA,Y,,05-2008,207500.0
907227290,RL,70,8445,Pave,,AllPub,CollgCr,1Fam,SFoyer,5,7,1972,2007,TA,TA,112.0,768.0,Y,768,1.0,0.0,1,0,2,1,5,Detchd,1988.0,2.0,396.0,TA,TA,Y,MnPrv,03-2009,133000.0
914476500,RL,82,11070,Pave,,AllPub,Mitchel,Duplex,1Story,7,5,1988,1989,TA,TA,1907.0,1907.0,Y,1959,0.0,0.0,3,0,5,2,9,2Types,1989.0,3.0,766.0,TA,TA,Y,,07-2006,171000.0
533208090,FV,39,3515,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,7,5,2004,2004,Gd,TA,840.0,840.0,Y,1680,0.0,0.0,2,1,2,1,3,Attchd,2004.0,2.0,588.0,TA,TA,Y,,01-2010,190000.0
528480160,FV,65,8125,Pave,,AllPub,Somerst,1Fam,2Story,7,6,2007,2007,Gd,TA,813.0,813.0,Y,1665,0.0,0.0,2,1,3,1,7,Attchd,2007.0,2.0,562.0,TA,TA,Y,,05-2008,205950.0
527451290,RM,21,1680,Pave,,AllPub,BrDale,Twnhs,2Story,6,5,1971,1971,TA,TA,96.0,483.0,Y,987,0.0,0.0,1,1,2,1,4,Detchd,1971.0,1.0,264.0,TA,TA,Y,,07-2008,85400.0
528439030,RL,73,8688,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2005,2005,Gd,TA,1616.0,1616.0,Y,1616,0.0,0.0,2,0,3,1,7,Attchd,2005.0,3.0,834.0,TA,TA,Y,,04-2006,232000.0
528172070,RL,71,9254,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2005,2005,Gd,TA,1602.0,1721.0,Y,1721,1.0,0.0,2,0,3,1,7,Attchd,2005.0,2.0,554.0,TA,TA,Y,,01-2007,232698.0
905102170,RL,70,11200,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1965,1965,TA,TA,134.0,1040.0,Y,1040,1.0,0.0,1,0,3,1,5,Detchd,1965.0,1.0,384.0,TA,TA,Y,,02-2008,129500.0
527326040,RL,85,11900,Pave,,AllPub,NWAmes,1Fam,1Story,7,5,1977,1977,TA,Gd,564.0,1386.0,Y,1411,0.0,0.0,2,0,3,1,6,Attchd,1977.0,2.0,544.0,TA,TA,Y,,04-2009,
527326040,RL,85,11900,Pave,,AllPub,NWAmes,1Fam,1Story,7,5,1977,1977,TA,Gd,564.0,1386.0,Y,1411,0.0,0.0,2,0,3,1,6,Attchd,1977.0,2.0,544.0,TA,TA,Y,,04-2009,82500.0
916460110,RL,75,9157,Pave,,AllPub,Timber,1Fam,2Story,7,5,2003,2003,Gd,TA,912.0,912.0,Y,2014,0.0,0.0,2,1,3,1,9,Attchd,2003.0,2.0,486.0,TA,TA,Y,,02-2009,170000.0
909475040,RL,-1,17597,Pave,,AllPub,Crawfor,1Fam,1Story,7,9,1971,2009,Gd,Gd,581.0,1803.0,Y,2365,1.0,0.0,2,0,3,1,7,Attchd,1971.0,2.0,551.0,TA,TA,Y,GdPrv,07-2009,315000.0
906426060,RL,-1,159000,Pave,,AllPub,ClearCr,1Fam,1.5Fin,6,7,1958,2006,Gd,TA,747.0,1444.0,Y,2144,0.0,1.0,2,0,4,1,7,Attchd,1958.0,2.0,389.0,TA,TA,Y,,06-2007,277000.0
535456050,RL,113,8513,Pave,,AllPub,NAmes,Duplex,1Story,5,5,1961,1961,TA,TA,1800.0,1800.0,N,1800,0.0,0.0,2,0,6,2,10,,,0.0,0.0,,,N,,11-2008,130000.0
535453100,RL,80,8000,Pave,,AllPub,NAmes,1Fam,SLvl,5,5,1959,1959,TA,TA,0.0,528.0,Y,1183,1.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,288.0,TA,TA,Y,GdWo,07-2009,138000.0
902301150,RM,69,9143,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,5,7,1900,2003,TA,TA,346.0,346.0,Y,1017,0.0,0.0,1,0,2,1,5,Detchd,1961.0,1.0,308.0,TA,TA,N,,05-2008,114000.0
905325020,RL,65,25095,Pave,,AllPub,ClearCr,1Fam,1Story,5,8,1968,2003,TA,TA,113.0,1437.0,Y,1473,2.0,0.0,1,0,1,1,5,Attchd,1968.0,1.0,452.0,TA,TA,Y,,06-2009,143000.0
907262020,RL,65,8158,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2002,2002,Gd,TA,860.0,860.0,Y,1729,0.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,542.0,TA,TA,Y,,08-2007,200000.0
535152250,RL,70,8400,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1957,1957,TA,Gd,392.0,1314.0,Y,1314,1.0,0.0,1,0,3,1,5,Attchd,1957.0,1.0,294.0,TA,TA,Y,,06-2010,145000.0
528118050,RL,59,17169,Pave,,AllPub,NridgHt,1Fam,1Story,10,5,2007,2007,Ex,TA,636.0,2320.0,Y,2290,2.0,0.0,2,1,2,1,7,Attchd,2007.0,3.0,1174.0,TA,TA,Y,,08-2007,500067.0
532378070,RL,-1,13526,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1965,1965,TA,TA,0.0,935.0,Y,935,1.0,0.0,1,0,3,1,5,Attchd,1965.0,1.0,288.0,TA,TA,Y,MnPrv,11-2006,137000.0
527451320,RM,21,1680,Pave,,AllPub,BrDale,Twnhs,2Story,5,5,1971,1971,TA,TA,630.0,630.0,Y,1302,0.0,0.0,2,1,3,1,6,Detchd,1991.0,1.0,280.0,TA,TA,Y,,05-2009,112000.0
906420130,RL,59,11228,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1993,1993,Gd,TA,499.0,1080.0,Y,2097,0.0,1.0,2,1,3,1,9,Attchd,1993.0,3.0,678.0,TA,TA,Y,,12-2008,228000.0
906223210,RL,80,9828,Pave,,AllPub,SawyerW,1Fam,2Story,8,5,1995,1995,Gd,TA,544.0,1128.0,Y,2020,0.0,0.0,2,1,3,1,8,Attchd,1995.0,2.0,466.0,TA,TA,Y,,06-2009,239500.0
903228080,RM,60,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,6,1941,1950,TA,Gd,360.0,735.0,Y,1218,0.0,1.0,1,0,3,1,6,Detchd,2003.0,2.0,440.0,TA,TA,Y,,03-2007,131000.0
908103090,RL,67,8308,Pave,,AllPub,Edwards,1Fam,1Story,4,6,1963,1963,TA,Gd,115.0,1088.0,Y,1088,0.0,0.0,1,0,2,1,4,Detchd,2002.0,2.0,520.0,TA,TA,P,,06-2007,110000.0
534450110,RL,50,5000,Pave,,AllPub,BrkSide,1Fam,1Story,3,3,1946,1950,Fa,Fa,367.0,666.0,N,666,0.0,1.0,1,0,2,1,4,,,0.0,0.0,,,N,MnPrv,04-2007,64500.0
528365080,RL,91,10010,Pave,,AllPub,NoRidge,1Fam,2Story,7,5,1993,1994,Gd,TA,0.0,1080.0,Y,2197,1.0,0.0,2,1,4,1,9,Attchd,1993.0,3.0,783.0,TA,TA,Y,,07-2008,287500.0
916252170,RM,-1,8239,Pave,,AllPub,GrnHill,TwnhsE,1Story,7,5,1986,1986,Gd,TA,0.0,0.0,Y,1295,0.0,0.0,2,0,2,1,5,Attchd,1986.0,1.0,312.0,TA,TA,Y,,11-2006,230000.0
902109010,RM,70,5684,Pave,,AllPub,OldTown,1Fam,1Story,6,8,1930,2005,TA,TA,813.0,813.0,Y,813,0.0,0.0,1,0,2,1,5,Detchd,1932.0,1.0,270.0,Fa,Fa,N,,06-2006,110000.0
907200130,RL,97,11800,Pave,,AllPub,CollgCr,1Fam,1Story,5,5,1974,1974,TA,TA,201.0,864.0,Y,894,0.0,0.0,1,0,3,1,5,Attchd,1974.0,2.0,440.0,TA,TA,Y,,08-2007,131000.0
527403360,RL,63,7560,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1971,1971,TA,TA,132.0,864.0,Y,864,1.0,0.0,1,0,3,1,5,Detchd,1977.0,2.0,576.0,TA,TA,Y,,05-2008,123000.0
905201020,RL,94,9239,Pave,,AllPub,Sawyer,1Fam,1Story,5,8,1963,2003,TA,Gd,326.0,960.0,Y,960,1.0,0.0,1,0,3,1,6,Attchd,1963.0,1.0,300.0,TA,TA,Y,,05-2008,144900.0
904351240,RL,60,9780,Pave,,AllPub,Edwards,1Fam,1.5Fin,5,3,1934,1950,TA,TA,585.0,585.0,N,1112,1.0,0.0,2,0,4,1,6,Detchd,1934.0,1.0,226.0,Po,Po,N,,03-2009,63000.0
531453040,RL,70,8400,Pave,,AllPub,SawyerW,1Fam,2Story,6,6,1980,1981,TA,TA,650.0,650.0,Y,1564,0.0,0.0,2,1,3,1,7,Attchd,1980.0,2.0,476.0,TA,TA,Y,MnPrv,04-2010,171000.0
528170040,RL,56,20431,Pave,,AllPub,NridgHt,1Fam,2Story,9,5,2005,2006,Ex,TA,438.0,1848.0,Y,2728,1.0,0.0,2,1,4,1,10,Attchd,2006.0,3.0,706.0,TA,TA,Y,,04-2006,437154.0
909428120,RL,-1,21000,Pave,,AllPub,Crawfor,1Fam,1Story,6,5,1953,1953,TA,Gd,905.0,1809.0,Y,2259,1.0,0.0,2,0,3,1,7,Basment,1953.0,2.0,450.0,TA,TA,Y,MnPrv,10-2007,217000.0
535106190,RL,80,11600,Pave,,AllPub,NAmes,Duplex,2Story,5,5,1960,1960,TA,TA,662.0,1105.0,Y,2274,0.0,0.0,2,0,5,2,12,Detchd,1960.0,2.0,480.0,TA,TA,Y,,01-2010,154300.0
914467050,RL,-1,11050,Pave,,AllPub,Mitchel,1Fam,2Story,7,5,1996,1997,TA,TA,910.0,910.0,Y,1820,0.0,0.0,2,1,3,1,8,Attchd,1996.0,3.0,816.0,TA,TA,Y,,09-2008,213000.0
914460110,RL,44,12864,Pave,,AllPub,Mitchel,1Fam,1Story,7,5,2002,2002,Gd,TA,17.0,1409.0,Y,1409,1.0,0.0,1,1,1,1,4,Attchd,2002.0,2.0,576.0,TA,TA,Y,,07-2007,245000.0
528427010,RL,92,11932,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2008,Gd,TA,1580.0,1580.0,Y,1580,0.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,830.0,TA,TA,Y,,06-2008,235128.0
535377100,RL,60,7008,Pave,,AllPub,OldTown,1Fam,1.5Fin,4,8,1900,1998,TA,Gd,448.0,448.0,Y,720,0.0,0.0,1,0,1,1,5,Attchd,1900.0,1.0,280.0,Fa,TA,Y,,03-2006,86900.0
903233100,RM,52,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,6,1928,1950,TA,TA,1042.0,1042.0,Y,1576,0.0,0.0,1,0,3,1,8,Detchd,1928.0,1.0,225.0,TA,TA,Y,,08-2006,149000.0
534403370,RL,-1,12095,Pave,,AllPub,NAmes,1Fam,SLvl,6,6,1964,1964,TA,Gd,563.0,1127.0,Y,1445,0.0,0.0,1,1,3,1,7,Attchd,1964.0,2.0,645.0,TA,TA,Y,MnPrv,08-2009,158000.0
905108170,RL,-1,7400,Pave,,AllPub,Sawyer,1Fam,SFoyer,5,5,1984,1984,TA,TA,0.0,1060.0,Y,1126,1.0,0.0,1,0,2,1,5,Attchd,1984.0,2.0,506.0,TA,TA,Y,,03-2008,152000.0
528218130,RL,58,17104,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2006,Gd,TA,100.0,654.0,Y,1496,1.0,0.0,2,1,3,1,7,Attchd,2006.0,2.0,426.0,TA,TA,Y,,09-2006,179665.0
903232090,RM,52,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1930,1992,TA,TA,1078.0,1078.0,Y,1573,0.0,0.0,2,0,3,1,8,Detchd,1930.0,2.0,360.0,TA,TA,P,,06-2008,162900.0
535175180,RL,87,10725,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,270.0,1206.0,Y,1206,0.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,312.0,TA,TA,Y,,05-2010,108538.0
528477050,FV,85,11003,Pave,,AllPub,Somerst,1Fam,2Story,10,5,2008,2008,Ex,TA,252.0,1017.0,Y,2007,1.0,0.0,2,1,3,1,10,Attchd,2008.0,3.0,812.0,TA,TA,Y,,04-2009,310000.0
531453140,RL,-1,9180,Pave,,AllPub,SawyerW,1Fam,SFoyer,5,7,1983,1983,TA,TA,0.0,840.0,Y,884,1.0,0.0,1,0,2,1,5,Attchd,1983.0,2.0,504.0,TA,Gd,Y,MnPrv,12-2007,144000.0
528429050,RL,75,11957,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,1550.0,1574.0,Y,1574,0.0,0.0,2,0,3,1,7,Attchd,2006.0,3.0,824.0,TA,TA,Y,,07-2008,232000.0
527163130,RL,-1,8803,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1994,1995,TA,TA,107.0,707.0,Y,1516,1.0,0.0,2,1,3,1,7,Attchd,1994.0,2.0,409.0,TA,TA,Y,,07-2009,181316.0
531382090,RL,65,8453,Pave,,AllPub,SawyerW,1Fam,2Story,6,5,1995,1995,Gd,TA,392.0,754.0,Y,1609,0.0,0.0,2,1,3,1,6,Attchd,1995.0,2.0,525.0,TA,TA,Y,,04-2008,182000.0
535301170,RL,74,8532,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1954,1990,TA,TA,84.0,1297.0,Y,1297,0.0,1.0,1,0,3,1,5,Attchd,1954.0,2.0,498.0,TA,TA,Y,,10-2009,153000.0
535477020,RL,70,7700,Pave,,AllPub,NAmes,1Fam,2Story,6,5,1966,1966,TA,TA,756.0,756.0,Y,1839,0.0,0.0,1,1,4,1,7,Attchd,1966.0,2.0,442.0,TA,TA,Y,,06-2010,155000.0
907420050,RL,64,8334,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,2006,2007,Gd,TA,1330.0,1330.0,Y,1330,0.0,0.0,2,0,3,1,6,Attchd,2006.0,2.0,437.0,TA,TA,Y,,07-2007,167840.0
534201230,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1968,1968,TA,TA,293.0,1051.0,Y,1051,1.0,0.0,1,0,3,1,6,Attchd,1968.0,2.0,504.0,TA,TA,Y,,07-2006,142000.0
907412020,RL,65,9313,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2004,2004,Gd,TA,864.0,864.0,Y,1728,0.0,0.0,2,1,3,1,7,Attchd,2004.0,2.0,572.0,TA,TA,Y,,04-2009,190000.0
923203090,RM,32,4500,Pave,,AllPub,Mitchel,Twnhs,1Story,6,5,1998,1998,TA,TA,319.0,1216.0,Y,1216,1.0,0.0,2,0,2,1,5,Attchd,1998.0,2.0,402.0,TA,TA,Y,,05-2006,164000.0
533130130,RL,85,13143,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1993,1993,Gd,TA,0.0,1231.0,Y,2349,1.0,0.0,2,1,4,1,9,Attchd,1993.0,3.0,762.0,TA,TA,Y,,06-2010,362500.0
903427040,RM,60,8520,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,6,7,1916,1950,TA,Gd,0.0,714.0,N,2526,0.0,0.0,2,0,5,1,10,Detchd,1916.0,1.0,216.0,TA,TA,Y,GdWo,08-2007,136000.0
526351030,RL,87,11029,Pave,,AllPub,NAmes,1Fam,1Story,6,8,1958,2002,Ex,TA,245.0,1184.0,Y,1414,1.0,0.0,1,0,3,1,6,Attchd,1990.0,2.0,601.0,TA,TA,Y,,05-2008,176500.0
903456110,RM,60,9780,Pave,Grvl,AllPub,IDOTRR,1Fam,2Story,7,9,1950,2005,TA,Ex,224.0,976.0,Y,1952,0.0,0.0,1,1,4,1,8,Detchd,1950.0,1.0,299.0,TA,TA,Y,,04-2007,212300.0
905377130,RL,-1,12342,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1940,1950,TA,TA,599.0,861.0,Y,861,0.0,0.0,1,0,1,1,4,Detchd,1961.0,2.0,539.0,TA,TA,Y,,03-2009,82500.0
908152280,RL,60,7024,Pave,,AllPub,Edwards,1Fam,1Story,5,5,2005,2006,TA,TA,110.0,1090.0,Y,1090,1.0,0.0,1,1,2,1,5,Attchd,2005.0,2.0,450.0,TA,TA,Y,,06-2007,157000.0
534401110,RL,90,9900,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1966,1966,TA,TA,150.0,1209.0,Y,1209,1.0,0.0,1,0,3,1,6,Attchd,1966.0,2.0,504.0,TA,TA,Y,,04-2010,159000.0
527165020,RL,-1,10784,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,1991,1992,Gd,TA,384.0,384.0,Y,1472,0.0,0.0,2,1,3,1,7,Attchd,1991.0,2.0,402.0,TA,TA,Y,,05-2007,160000.0
527105030,RL,78,9978,Pave,,AllPub,Gilbert,1Fam,2Story,6,6,1998,1998,TA,TA,324.0,926.0,Y,1604,0.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,470.0,TA,TA,Y,,06-2010,195500.0
528218030,RL,65,10237,Pave,,AllPub,Gilbert,1Fam,1Story,6,5,2005,2006,Gd,TA,1288.0,1316.0,Y,1316,0.0,0.0,2,0,3,1,6,Attchd,2005.0,2.0,397.0,TA,TA,Y,,10-2006,169990.0
531371050,RL,67,10083,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2003,2003,Gd,TA,343.0,1176.0,Y,1200,1.0,0.0,2,0,2,1,5,Attchd,2003.0,2.0,555.0,TA,TA,Y,,08-2009,184900.0
528363130,RL,98,12256,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1994,1995,Gd,TA,431.0,1463.0,Y,2622,1.0,0.0,2,1,3,1,9,Attchd,1994.0,2.0,712.0,TA,TA,Y,,04-2010,325000.0
535403040,RL,66,7800,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1964,1964,TA,TA,0.0,912.0,Y,912,0.0,0.0,1,0,2,1,5,Attchd,1964.0,1.0,288.0,TA,TA,Y,,11-2006,115000.0
531363040,RL,63,7500,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2006,2006,Gd,TA,1143.0,1143.0,Y,1143,0.0,0.0,1,1,3,1,5,,,0.0,0.0,,,Y,,10-2007,147000.0
527455080,RL,24,2364,Pave,,AllPub,NPkVill,TwnhsE,2Story,6,5,1978,1978,Gd,TA,576.0,855.0,Y,1456,0.0,0.0,2,1,3,1,6,Attchd,1978.0,2.0,440.0,TA,TA,Y,,04-2009,138000.0
528106020,RL,105,15431,Pave,,AllPub,NridgHt,1Fam,1Story,10,5,2008,2008,Ex,TA,788.0,3094.0,Y,2402,1.0,0.0,2,0,2,1,10,Attchd,2008.0,3.0,672.0,TA,TA,Y,,04-2009,555000.0
535350040,RL,74,5868,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1956,2000,TA,TA,448.0,936.0,Y,936,1.0,0.0,1,0,2,1,4,Attchd,1956.0,1.0,308.0,TA,TA,Y,,05-2010,
531376010,RL,65,8366,Pave,,AllPub,SawyerW,1Fam,2Story,6,5,2004,2004,Gd,TA,798.0,798.0,yes,1640,0.0,0.0,2,1,3,1,6,Attchd,2004.0,2.0,520.0,TA,TA,Y,,12-2008,173000.0
906380100,RL,122,11923,Pave,,AllPub,CollgCr,1Fam,1Story,9,5,2007,2007,Gd,TA,1800.0,1800.0,Y,1800,0.0,0.0,2,0,2,1,7,Attchd,2007.0,2.0,702.0,TA,TA,Y,,05-2009,239000.0
533253160,RL,40,3876,Pave,,AllPub,Greens,Twnhs,1Story,8,5,1978,1978,Gd,TA,48.0,1226.0,Y,1226,1.0,0.0,1,0,1,1,4,Attchd,1978.0,2.0,484.0,TA,TA,Y,,07-2006,170000.0
905352070,RL,82,20270,Pave,,AllPub,ClearCr,1Fam,1Story,7,6,1979,1979,TA,TA,925.0,1524.0,Y,1524,1.0,0.0,2,0,3,1,7,Attchd,1979.0,2.0,478.0,TA,TA,Y,,04-2008,245000.0
527402130,RL,68,10295,Pave,,AllPub,NAmes,1Fam,1Story,4,6,1969,1969,TA,TA,684.0,936.0,Y,936,0.0,0.0,1,0,2,1,4,Attchd,1969.0,1.0,288.0,TA,TA,Y,,09-2008,111900.0
